Title,Vernicular title,Author,contributor,Is part of,Related titles,Publisher,Year Published,Upplaga,Format,Language,Subject,Keywords,Description,Identifier,Source,Bound with,Permalink
['Information governance in digitized public administration'],,"['Brown, David C. G. ', ' Toze, Sandra']",['nan'],"Canadian public administration, 2017-12, Vol.60 (4), p.581-604",,HOBOKEN: Wiley,,,,English,"['Ability ', ' Collective memory ', ' Decision making ', ' Government ', ' Government business enterprises ', ' Information Dissemination ', ' Information resources management ', ' Information technology ', ' Liability (Law) ', ' Methodology ', ' Methods ', ' Public administration ', ' Social sciences ', ' Technology ', ' Transparency']","['Disclosure ', ' Governance ', ' Technology application']","[""As the public sector increasingly transforms itself and its processes through digital technologies, information—the prime resource—the governance of information, and the need for advanced information skills, have moved to centre stage. Information governance processes form a critical bridge between the legacy systems of the past and the agile and mobile platforms of the future. Describing the forces at play, which include new information formats, modes of transmission and uses but also new skills and governance requirements, this article proposes an information governance‐centred research agenda. Considering information governance through a holistic lens is essential to ensure that the new possibilities available through technology can be leveraged to transform government, while government information itself is preserved as the essential tool for current and future government decision‐making, as a critical service to the public, as public memory, and as the foundation for public sector accountability and transparency.\r\n Sommaire\r\n Alors que le secteur public et ses processus se transforment de plus en plus par le biais des technologies numériques, l'information – la première ressource – la gouvernance de l'information, et la nécessité d'avoir des compétences numériques de pointe sont parvenues au premier plan. Les processus d'information de la gouvernance constituent une passerelle cruciale entre les anciens systèmes et les plateformes agiles et mobiles de l'avenir. Cet article décrit les forces en jeu, qui comprennent des formats d'information, des modes de transmission et d'utilisation nouveaux, ainsi que de nouvelles compétences et exigences en matière de gouvernance"", "" il propose un programme de recherche axé sur la gouvernance de l'information. Il est crucial d'aborder la gouvernance de l'information par une approche holistique afin d'assurer que les nouvelles possibilités offertes par la technologie puissent être mises à profit pour transformer le gouvernement, tandis que l'information gouvernementale est elle‐même préservée en tant qu'outil essentiel de prises de décision actuelles et futures, service fondamental au public, mémoire collective, et fondement pour l'imputabilité et la transparence du secteur public.""]","['ISSN: 0008-4840', ' EISSN: 1754-7121', ' DOI: 10.1111/capa.12227']"," Social Sciences Citation Index<img src=""https://exlibris-pub.s3.amazonaws.com/fromwos-v2.jpg"" />",,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_wiley_primary_10_1111_capa_12227_CAPA12227
['Information governance in digitized public administration'],,"['Brown, David C. G. ', ' Toze, Sandra']",['nan'],"Canadian public administration, 2017-12, Vol.60 (4), p.581-604",,HOBOKEN: Wiley,,,,English,"['Ability ', ' Collective memory ', ' Decision making ', ' Government ', ' Government business enterprises ', ' Information Dissemination ', ' Information resources management ', ' Information technology ', ' Liability (Law) ', ' Methodology ', ' Methods ', ' Public administration ', ' Social sciences ', ' Technology ', ' Transparency']","['Disclosure ', ' Governance ', ' Technology application']","[""As the public sector increasingly transforms itself and its processes through digital technologies, information—the prime resource—the governance of information, and the need for advanced information skills, have moved to centre stage. Information governance processes form a critical bridge between the legacy systems of the past and the agile and mobile platforms of the future. Describing the forces at play, which include new information formats, modes of transmission and uses but also new skills and governance requirements, this article proposes an information governance‐centred research agenda. Considering information governance through a holistic lens is essential to ensure that the new possibilities available through technology can be leveraged to transform government, while government information itself is preserved as the essential tool for current and future government decision‐making, as a critical service to the public, as public memory, and as the foundation for public sector accountability and transparency.\r\n Sommaire\r\n Alors que le secteur public et ses processus se transforment de plus en plus par le biais des technologies numériques, l'information – la première ressource – la gouvernance de l'information, et la nécessité d'avoir des compétences numériques de pointe sont parvenues au premier plan. Les processus d'information de la gouvernance constituent une passerelle cruciale entre les anciens systèmes et les plateformes agiles et mobiles de l'avenir. Cet article décrit les forces en jeu, qui comprennent des formats d'information, des modes de transmission et d'utilisation nouveaux, ainsi que de nouvelles compétences et exigences en matière de gouvernance"", "" il propose un programme de recherche axé sur la gouvernance de l'information. Il est crucial d'aborder la gouvernance de l'information par une approche holistique afin d'assurer que les nouvelles possibilités offertes par la technologie puissent être mises à profit pour transformer le gouvernement, tandis que l'information gouvernementale est elle‐même préservée en tant qu'outil essentiel de prises de décision actuelles et futures, service fondamental au public, mémoire collective, et fondement pour l'imputabilité et la transparence du secteur public.""]","['ISSN: 0008-4840', ' EISSN: 1754-7121', ' DOI: 10.1111/capa.12227']", Sociological Abstracts,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_wiley_primary_10_1111_capa_12227_CAPA12227
['Information governance in digitized public administration'],,"['Brown, David C. G. ', ' Toze, Sandra']",['nan'],"Canadian public administration, 2017-12, Vol.60 (4), p.581-604",,HOBOKEN: Wiley,,,,English,"['Ability ', ' Collective memory ', ' Decision making ', ' Government ', ' Government business enterprises ', ' Information Dissemination ', ' Information resources management ', ' Information technology ', ' Liability (Law) ', ' Methodology ', ' Methods ', ' Public administration ', ' Social sciences ', ' Technology ', ' Transparency']","['Disclosure ', ' Governance ', ' Technology application']","[""As the public sector increasingly transforms itself and its processes through digital technologies, information—the prime resource—the governance of information, and the need for advanced information skills, have moved to centre stage. Information governance processes form a critical bridge between the legacy systems of the past and the agile and mobile platforms of the future. Describing the forces at play, which include new information formats, modes of transmission and uses but also new skills and governance requirements, this article proposes an information governance‐centred research agenda. Considering information governance through a holistic lens is essential to ensure that the new possibilities available through technology can be leveraged to transform government, while government information itself is preserved as the essential tool for current and future government decision‐making, as a critical service to the public, as public memory, and as the foundation for public sector accountability and transparency.\r\n Sommaire\r\n Alors que le secteur public et ses processus se transforment de plus en plus par le biais des technologies numériques, l'information – la première ressource – la gouvernance de l'information, et la nécessité d'avoir des compétences numériques de pointe sont parvenues au premier plan. Les processus d'information de la gouvernance constituent une passerelle cruciale entre les anciens systèmes et les plateformes agiles et mobiles de l'avenir. Cet article décrit les forces en jeu, qui comprennent des formats d'information, des modes de transmission et d'utilisation nouveaux, ainsi que de nouvelles compétences et exigences en matière de gouvernance"", "" il propose un programme de recherche axé sur la gouvernance de l'information. Il est crucial d'aborder la gouvernance de l'information par une approche holistique afin d'assurer que les nouvelles possibilités offertes par la technologie puissent être mises à profit pour transformer le gouvernement, tandis que l'information gouvernementale est elle‐même préservée en tant qu'outil essentiel de prises de décision actuelles et futures, service fondamental au public, mémoire collective, et fondement pour l'imputabilité et la transparence du secteur public.""]","['ISSN: 0008-4840', ' EISSN: 1754-7121', ' DOI: 10.1111/capa.12227']", Wiley Online Library Database Model 2024,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_wiley_primary_10_1111_capa_12227_CAPA12227
"[""ESL Learners' Processes and Perceptions of Using Google Docs in Collaborative Academic Writing""]",,"['Zainal, Azlin Zaiti ', ' Fan, Ma Fei']",['nan'],"International journal of computer-assisted language learning and teaching, 2022-10, Vol.12 (4), p.1-23",,IGI Global,,,,English,"['College students ', ' Foreign countries ', ' Program Evaluation']","['Analysis ', ' Collaborative Writing ', ' English (Second Language) ', ' English as a second language ', ' English Language Learners ', ' Student Attitudes ', ' Technology Uses in Education ', ' Writing Skills']","[""This study aims to investigate the processes of learners' collaborative writing using Google Docs and their perceptions of the collaborative process. Twenty-four undergraduate ESL learners undertaking an academic writing course participated in this study. They were tasked with a paired writing assignment as part of the coursework. Google Docs was used by each pair in revising their drafts before they submitted the final version of their academic essay. Adopting a mixed-methods approach, the qualitative phase involved conducting a textual analysis based on the drafts that the students prepared. The categories used to analyse the revisions were adapted from Kessler et al.'s (2012) analytical categories to understand the focus of learners' revisions. Students' responses to an online survey administered at the end of the course formed the quantitative data. The findings provide insights into the processes of collaborative online writing and students' perceived usefulness of Google Docs as a tool for collaboration.""]","['ISSN: 2155-7098', ' EISSN: 2155-7101', ' DOI: 10.4018/IJCALLT.310077']",ProQuest Central,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_eric_primary_EJ1362815
['Dealing with Digital Service Closure'],,"['Gould, Sandy J. J. ', ' Wiseman, Sarah']",['nan'],"Proceedings of the ACM on human-computer interaction, 2022-11, Vol.6 (CSCW2), p.1-25, Article 504",,"New York, NY, USA: ACM",,,,English,"['Sharing ', ' Social media ', ' Sustainability']","['collaboration ', ' Collaborative and social computing ', ' Collaborative and social computing systems and tools ', ' Collaborative and social computing theory, concepts and paradigms ', ' Collaborative content creation ', ' data rights ', ' digital consumption objects ', ' digital memories ', ' Empirical studies in collaborative and social computing ', ' Empirical studies in HCI ', ' Human computer interaction (HCI) ', ' Human-centered computing ', ' obsolescence ', ' service closure ', ' service design ', ' service patinas ', ' Social networking sites']","['People integrate digital services into their day-to-day lives, often with the assumption that they will always be available. What happens when these services close down? The introduction of services might be carefully planned, but their closure may not benefit from the same degree of consideration. A more developed understanding of the effects of closures might make it possible to minimize negative consequences for users. This paper builds on sustainability, digital memories, and collaborative-work research through an empirical investigation of service closure. Fifty-five participants completed a questionnaire that solicited experiences of service closure and attitudes toward prospective closure. Through a qualitative analysis of participant responses, we synthesized six themes that reflected the practical and emotional effects of service closure on people: disempowerment, disconnection, loss of capability, trust, time and effort, and notice periods. We make suggestions for ways that service features related to these themes might be managed during closure, but also identify less tractable challenges: as part of this investigation, we introduce and develop the concept of service patinas to describe the important but entirely service-bound data that contextualize digital artefacts.']","['ISSN: 2573-0142', ' EISSN: 2573-0142', ' DOI: 10.1145/3555617']",Access via ACM Digital Library,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_acm_primary_3555617
['Dealing with Digital Service Closure'],,"['Gould, Sandy J. J. ', ' Wiseman, Sarah']",['nan'],"Proceedings of the ACM on human-computer interaction, 2022-11, Vol.6 (CSCW2), p.1-25, Article 504",,"New York, NY, USA: ACM",,,,English,"['Sharing ', ' Social media ', ' Sustainability']","['collaboration ', ' Collaborative and social computing ', ' Collaborative and social computing systems and tools ', ' Collaborative and social computing theory, concepts and paradigms ', ' Collaborative content creation ', ' data rights ', ' digital consumption objects ', ' digital memories ', ' Empirical studies in collaborative and social computing ', ' Empirical studies in HCI ', ' Human computer interaction (HCI) ', ' Human-centered computing ', ' obsolescence ', ' service closure ', ' service design ', ' service patinas ', ' Social networking sites']","['People integrate digital services into their day-to-day lives, often with the assumption that they will always be available. What happens when these services close down? The introduction of services might be carefully planned, but their closure may not benefit from the same degree of consideration. A more developed understanding of the effects of closures might make it possible to minimize negative consequences for users. This paper builds on sustainability, digital memories, and collaborative-work research through an empirical investigation of service closure. Fifty-five participants completed a questionnaire that solicited experiences of service closure and attitudes toward prospective closure. Through a qualitative analysis of participant responses, we synthesized six themes that reflected the practical and emotional effects of service closure on people: disempowerment, disconnection, loss of capability, trust, time and effort, and notice periods. We make suggestions for ways that service features related to these themes might be managed during closure, but also identify less tractable challenges: as part of this investigation, we introduce and develop the concept of service patinas to describe the important but entirely service-bound data that contextualize digital artefacts.']","['ISSN: 2573-0142', ' EISSN: 2573-0142', ' DOI: 10.1145/3555617']", Scopus,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_acm_primary_3555617
['Aestheticizing Google critique: A 20-year retrospective'],,"['Rogers, Richard']",['nan'],"Big data & society, 2018-04, Vol.5 (1), Article 2053951718768626",,"London, England: SAGE Publications",,,,English,"['Artists ', ' Internet ', ' Search engines ', ' Social sciences ', ' Technological innovations ', ' Technology']","['Deep web ', ' filter bubble ', ' Google ', ' information politics ', ' Internet censorship ', ' Licensing (technology) ', ' Social Sciences - Other Topics ', ' Social Sciences, Interdisciplinary']","['With Google marking its 20th year online, the piece provides a retrospective of cultural commentary and select works of Google art that have transformed the search engine into an object of critical interest. Taken up are artistic and cultural responses to Google by independent artists but also by cultural critics and technology writers, including the development of such evocative notions as the deep web, flickering man and filter bubble. Among the critiques that have taken shape in the works to be discussed here are objects and subjects brought into being by Google (such as ‘spammy neighbourhoods’), Googlization, Google’s information politics, its licensing (or what one is agreeing to when searching) as well as issues surrounding specific products such as Google Street View, as Google leaves the web, capturing more spaces to search.']","['ISSN: 2053-9517', ' EISSN: 2053-9517', ' DOI: 10.1177/2053951718768626']",SAGE: Journals Publish & Read 2024-2027: Bibsam,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_doaj_primary_oai_doaj_org_article_c49ba8eade8e4e9f9c306f6d36b0b074
['Aestheticizing Google critique: A 20-year retrospective'],,"['Rogers, Richard']",['nan'],"Big data & society, 2018-04, Vol.5 (1), Article 2053951718768626",,"London, England: SAGE Publications",,,,English,"['Artists ', ' Internet ', ' Search engines ', ' Social sciences ', ' Technological innovations ', ' Technology']","['Deep web ', ' filter bubble ', ' Google ', ' information politics ', ' Internet censorship ', ' Licensing (technology) ', ' Social Sciences - Other Topics ', ' Social Sciences, Interdisciplinary']","['With Google marking its 20th year online, the piece provides a retrospective of cultural commentary and select works of Google art that have transformed the search engine into an object of critical interest. Taken up are artistic and cultural responses to Google by independent artists but also by cultural critics and technology writers, including the development of such evocative notions as the deep web, flickering man and filter bubble. Among the critiques that have taken shape in the works to be discussed here are objects and subjects brought into being by Google (such as ‘spammy neighbourhoods’), Googlization, Google’s information politics, its licensing (or what one is agreeing to when searching) as well as issues surrounding specific products such as Google Street View, as Google leaves the web, capturing more spaces to search.']","['ISSN: 2053-9517', ' EISSN: 2053-9517', ' DOI: 10.1177/2053951718768626']", Scopus,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_doaj_primary_oai_doaj_org_article_c49ba8eade8e4e9f9c306f6d36b0b074
['Aestheticizing Google critique: A 20-year retrospective'],,"['Rogers, Richard']",['nan'],"Big data & society, 2018-04, Vol.5 (1), Article 2053951718768626",,"London, England: SAGE Publications",,,,English,"['Artists ', ' Internet ', ' Search engines ', ' Social sciences ', ' Technological innovations ', ' Technology']","['Deep web ', ' filter bubble ', ' Google ', ' information politics ', ' Internet censorship ', ' Licensing (technology) ', ' Social Sciences - Other Topics ', ' Social Sciences, Interdisciplinary']","['With Google marking its 20th year online, the piece provides a retrospective of cultural commentary and select works of Google art that have transformed the search engine into an object of critical interest. Taken up are artistic and cultural responses to Google by independent artists but also by cultural critics and technology writers, including the development of such evocative notions as the deep web, flickering man and filter bubble. Among the critiques that have taken shape in the works to be discussed here are objects and subjects brought into being by Google (such as ‘spammy neighbourhoods’), Googlization, Google’s information politics, its licensing (or what one is agreeing to when searching) as well as issues surrounding specific products such as Google Street View, as Google leaves the web, capturing more spaces to search.']","['ISSN: 2053-9517', ' EISSN: 2053-9517', ' DOI: 10.1177/2053951718768626']"," Social Sciences Citation Index<img src=""https://exlibris-pub.s3.amazonaws.com/fromwos-v2.jpg"" />",,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_doaj_primary_oai_doaj_org_article_c49ba8eade8e4e9f9c306f6d36b0b074
['Aestheticizing Google critique: A 20-year retrospective'],,"['Rogers, Richard']",['nan'],"Big data & society, 2018-04, Vol.5 (1), Article 2053951718768626",,"London, England: SAGE Publications",,,,English,"['Artists ', ' Internet ', ' Search engines ', ' Social sciences ', ' Technological innovations ', ' Technology']","['Deep web ', ' filter bubble ', ' Google ', ' information politics ', ' Internet censorship ', ' Licensing (technology) ', ' Social Sciences - Other Topics ', ' Social Sciences, Interdisciplinary']","['With Google marking its 20th year online, the piece provides a retrospective of cultural commentary and select works of Google art that have transformed the search engine into an object of critical interest. Taken up are artistic and cultural responses to Google by independent artists but also by cultural critics and technology writers, including the development of such evocative notions as the deep web, flickering man and filter bubble. Among the critiques that have taken shape in the works to be discussed here are objects and subjects brought into being by Google (such as ‘spammy neighbourhoods’), Googlization, Google’s information politics, its licensing (or what one is agreeing to when searching) as well as issues surrounding specific products such as Google Street View, as Google leaves the web, capturing more spaces to search.']","['ISSN: 2053-9517', ' EISSN: 2053-9517', ' DOI: 10.1177/2053951718768626']", Access via ABI/INFORM (ProQuest),,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_doaj_primary_oai_doaj_org_article_c49ba8eade8e4e9f9c306f6d36b0b074
['Aestheticizing Google critique: A 20-year retrospective'],,"['Rogers, Richard']",['nan'],"Big data & society, 2018-04, Vol.5 (1), Article 2053951718768626",,"London, England: SAGE Publications",,,,English,"['Artists ', ' Internet ', ' Search engines ', ' Social sciences ', ' Technological innovations ', ' Technology']","['Deep web ', ' filter bubble ', ' Google ', ' information politics ', ' Internet censorship ', ' Licensing (technology) ', ' Social Sciences - Other Topics ', ' Social Sciences, Interdisciplinary']","['With Google marking its 20th year online, the piece provides a retrospective of cultural commentary and select works of Google art that have transformed the search engine into an object of critical interest. Taken up are artistic and cultural responses to Google by independent artists but also by cultural critics and technology writers, including the development of such evocative notions as the deep web, flickering man and filter bubble. Among the critiques that have taken shape in the works to be discussed here are objects and subjects brought into being by Google (such as ‘spammy neighbourhoods’), Googlization, Google’s information politics, its licensing (or what one is agreeing to when searching) as well as issues surrounding specific products such as Google Street View, as Google leaves the web, capturing more spaces to search.']","['ISSN: 2053-9517', ' EISSN: 2053-9517', ' DOI: 10.1177/2053951718768626']", ProQuest One Business,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_doaj_primary_oai_doaj_org_article_c49ba8eade8e4e9f9c306f6d36b0b074
['Aestheticizing Google critique: A 20-year retrospective'],,"['Rogers, Richard']",['nan'],"Big data & society, 2018-04, Vol.5 (1), Article 2053951718768626",,"London, England: SAGE Publications",,,,English,"['Artists ', ' Internet ', ' Search engines ', ' Social sciences ', ' Technological innovations ', ' Technology']","['Deep web ', ' filter bubble ', ' Google ', ' information politics ', ' Internet censorship ', ' Licensing (technology) ', ' Social Sciences - Other Topics ', ' Social Sciences, Interdisciplinary']","['With Google marking its 20th year online, the piece provides a retrospective of cultural commentary and select works of Google art that have transformed the search engine into an object of critical interest. Taken up are artistic and cultural responses to Google by independent artists but also by cultural critics and technology writers, including the development of such evocative notions as the deep web, flickering man and filter bubble. Among the critiques that have taken shape in the works to be discussed here are objects and subjects brought into being by Google (such as ‘spammy neighbourhoods’), Googlization, Google’s information politics, its licensing (or what one is agreeing to when searching) as well as issues surrounding specific products such as Google Street View, as Google leaves the web, capturing more spaces to search.']","['ISSN: 2053-9517', ' EISSN: 2053-9517', ' DOI: 10.1177/2053951718768626']", Alma/SFX Local Collection,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_doaj_primary_oai_doaj_org_article_c49ba8eade8e4e9f9c306f6d36b0b074
['Aestheticizing Google critique: A 20-year retrospective'],,"['Rogers, Richard']",['nan'],"Big data & society, 2018-04, Vol.5 (1), Article 2053951718768626",,"London, England: SAGE Publications",,,,English,"['Artists ', ' Internet ', ' Search engines ', ' Social sciences ', ' Technological innovations ', ' Technology']","['Deep web ', ' filter bubble ', ' Google ', ' information politics ', ' Internet censorship ', ' Licensing (technology) ', ' Social Sciences - Other Topics ', ' Social Sciences, Interdisciplinary']","['With Google marking its 20th year online, the piece provides a retrospective of cultural commentary and select works of Google art that have transformed the search engine into an object of critical interest. Taken up are artistic and cultural responses to Google by independent artists but also by cultural critics and technology writers, including the development of such evocative notions as the deep web, flickering man and filter bubble. Among the critiques that have taken shape in the works to be discussed here are objects and subjects brought into being by Google (such as ‘spammy neighbourhoods’), Googlization, Google’s information politics, its licensing (or what one is agreeing to when searching) as well as issues surrounding specific products such as Google Street View, as Google leaves the web, capturing more spaces to search.']","['ISSN: 2053-9517', ' EISSN: 2053-9517', ' DOI: 10.1177/2053951718768626']", Sociological Abstracts,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_doaj_primary_oai_doaj_org_article_c49ba8eade8e4e9f9c306f6d36b0b074
['Aestheticizing Google critique: A 20-year retrospective'],,"['Rogers, Richard']",['nan'],"Big data & society, 2018-04, Vol.5 (1), Article 2053951718768626",,"London, England: SAGE Publications",,,,English,"['Artists ', ' Internet ', ' Search engines ', ' Social sciences ', ' Technological innovations ', ' Technology']","['Deep web ', ' filter bubble ', ' Google ', ' information politics ', ' Internet censorship ', ' Licensing (technology) ', ' Social Sciences - Other Topics ', ' Social Sciences, Interdisciplinary']","['With Google marking its 20th year online, the piece provides a retrospective of cultural commentary and select works of Google art that have transformed the search engine into an object of critical interest. Taken up are artistic and cultural responses to Google by independent artists but also by cultural critics and technology writers, including the development of such evocative notions as the deep web, flickering man and filter bubble. Among the critiques that have taken shape in the works to be discussed here are objects and subjects brought into being by Google (such as ‘spammy neighbourhoods’), Googlization, Google’s information politics, its licensing (or what one is agreeing to when searching) as well as issues surrounding specific products such as Google Street View, as Google leaves the web, capturing more spaces to search.']","['ISSN: 2053-9517', ' EISSN: 2053-9517', ' DOI: 10.1177/2053951718768626']"," Web of Science - Social Sciences Citation Index – 2018<img src=""https://exlibris-pub.s3.amazonaws.com/fromwos-v2.jpg"" />",,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_doaj_primary_oai_doaj_org_article_c49ba8eade8e4e9f9c306f6d36b0b074
['Aestheticizing Google critique: A 20-year retrospective'],,"['Rogers, Richard']",['nan'],"Big data & society, 2018-04, Vol.5 (1), Article 2053951718768626",,"London, England: SAGE Publications",,,,English,"['Artists ', ' Internet ', ' Search engines ', ' Social sciences ', ' Technological innovations ', ' Technology']","['Deep web ', ' filter bubble ', ' Google ', ' information politics ', ' Internet censorship ', ' Licensing (technology) ', ' Social Sciences - Other Topics ', ' Social Sciences, Interdisciplinary']","['With Google marking its 20th year online, the piece provides a retrospective of cultural commentary and select works of Google art that have transformed the search engine into an object of critical interest. Taken up are artistic and cultural responses to Google by independent artists but also by cultural critics and technology writers, including the development of such evocative notions as the deep web, flickering man and filter bubble. Among the critiques that have taken shape in the works to be discussed here are objects and subjects brought into being by Google (such as ‘spammy neighbourhoods’), Googlization, Google’s information politics, its licensing (or what one is agreeing to when searching) as well as issues surrounding specific products such as Google Street View, as Google leaves the web, capturing more spaces to search.']","['ISSN: 2053-9517', ' EISSN: 2053-9517', ' DOI: 10.1177/2053951718768626']", ProQuest Central,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_doaj_primary_oai_doaj_org_article_c49ba8eade8e4e9f9c306f6d36b0b074
['Advancing search engine studies: The evolution of Google critique and intervention'],,"['Mager, Astrid ', ' Norocel, Ov Cristian ', ' Rogers, Richard']",['nan'],"Big data & society, 2023-07, Vol.10 (2), p.1, Article 20539517231191528",,"London, England: SAGE Publications",,,,English,"['Artificial intelligence ', ' Commodification ', ' Discrimination ', ' Economics ', ' Exploitation ', ' Internet governance ', ' Political science ', ' Search engines ', ' Social sciences ', ' Sociology']","['Annan samhällsvetenskap ', ' EU policy ', ' Gender Studies ', ' Generative artificial intelligence ', ' Genusstudier ', ' Google ', ' Information Systems, Social aspects ', ' Intervention ', ' Media and Communications ', ' Medie- och kommunikationsvetenskap ', ' Other Social Sciences ', ' Political Science (excluding Public Administration Studies and Globalization Studies) ', ' Samhällsvetenskap ', ' Search engine studies ', ' Social Sciences - Other Topics ', ' Social Sciences, Interdisciplinary ', ' Sociologi ', ' Sociologi (exklusive socialt arbete, socialpsykologi och socialantropologi) ', ' Sociology (excluding Social Work, Social Psychology and Social Anthropology) ', ' Statsvetenskap ', ' Statsvetenskap (exklusive studier av offentlig förvaltning och globaliseringsstudier) ', ' Systemvetenskap, informationssystem och informatik med samhällsvetenskaplig inriktning']","[""In this piece, which frames the special issue, “The State of Google Critique and Intervention,” we provide an overview of research focusing on Google as an object of critical study, fleshing out the European interventions that actively attempt to address its dominance. The article begins by mapping out key areas of articulating a Google critique, from the initial focus on ranking and profiling to the subsequent scrutiny of user exploitation and competitive imbalance. As such, it situates the contributions to this special issue concerning search engine bias and discrimination, the ethics of Google Autocomplete, Google's content moderation, the commodification of engine audiences and the political economy of technical systems in a broader history of Google criticism. It then proceeds to contextualize the European developments that put forward alternatives and draws attention to legislative efforts to curb the influence of big tech. We conclude by identifying a few avenues for continued critical study, such as Google's infrastructural bundling of generative artificial intelligence with existing products, to emphasize the importance of intervention in the future.""]","['ISSN: 2053-9517', ' EISSN: 2053-9517', ' DOI: 10.1177/20539517231191528']",SAGE: Journals Publish & Read 2024-2027: Bibsam,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_scopus_primary_2_s2_0_85166532505
['Advancing search engine studies: The evolution of Google critique and intervention'],,"['Mager, Astrid ', ' Norocel, Ov Cristian ', ' Rogers, Richard']",['nan'],"Big data & society, 2023-07, Vol.10 (2), p.1, Article 20539517231191528",,"London, England: SAGE Publications",,,,English,"['Artificial intelligence ', ' Commodification ', ' Discrimination ', ' Economics ', ' Exploitation ', ' Internet governance ', ' Political science ', ' Search engines ', ' Social sciences ', ' Sociology']","['Annan samhällsvetenskap ', ' EU policy ', ' Gender Studies ', ' Generative artificial intelligence ', ' Genusstudier ', ' Google ', ' Information Systems, Social aspects ', ' Intervention ', ' Media and Communications ', ' Medie- och kommunikationsvetenskap ', ' Other Social Sciences ', ' Political Science (excluding Public Administration Studies and Globalization Studies) ', ' Samhällsvetenskap ', ' Search engine studies ', ' Social Sciences - Other Topics ', ' Social Sciences, Interdisciplinary ', ' Sociologi ', ' Sociologi (exklusive socialt arbete, socialpsykologi och socialantropologi) ', ' Sociology (excluding Social Work, Social Psychology and Social Anthropology) ', ' Statsvetenskap ', ' Statsvetenskap (exklusive studier av offentlig förvaltning och globaliseringsstudier) ', ' Systemvetenskap, informationssystem och informatik med samhällsvetenskaplig inriktning']","[""In this piece, which frames the special issue, “The State of Google Critique and Intervention,” we provide an overview of research focusing on Google as an object of critical study, fleshing out the European interventions that actively attempt to address its dominance. The article begins by mapping out key areas of articulating a Google critique, from the initial focus on ranking and profiling to the subsequent scrutiny of user exploitation and competitive imbalance. As such, it situates the contributions to this special issue concerning search engine bias and discrimination, the ethics of Google Autocomplete, Google's content moderation, the commodification of engine audiences and the political economy of technical systems in a broader history of Google criticism. It then proceeds to contextualize the European developments that put forward alternatives and draws attention to legislative efforts to curb the influence of big tech. We conclude by identifying a few avenues for continued critical study, such as Google's infrastructural bundling of generative artificial intelligence with existing products, to emphasize the importance of intervention in the future.""]","['ISSN: 2053-9517', ' EISSN: 2053-9517', ' DOI: 10.1177/20539517231191528']", Scopus,,https://gslg-hb.primo.exlibrisgroup.com/permalink/46GSLG_BORAS/o2sdmu/cdi_scopus_primary_2_s2_0_85166532505
